state,state_po,county_name,percent_republican
IDAHO,ID,FRANKLIN,0.7094017094017094
IDAHO,ID,FREMONT,0.715660542432196
IDAHO,ID,GEM,0.7518229821473472
IDAHO,ID,GOODING,0.7210556732806781
IDAHO,ID,IDAHO,0.7823393659662334
IDAHO,ID,JEFFERSON,0.7351633986928104
IDAHO,ID,JEROME,0.6878980891719745
IDAHO,ID,KOOTENAI,0.6703212185190771
IDAHO,ID,LATAH,0.39976888791063664
IDAHO,ID,LEMHI,0.735107421875
IDAHO,ID,LEWIS,0.7559748427672957
IDAHO,ID,LINCOLN,0.6773455377574371
IDAHO,ID,MADISON,0.5699260581336053
IDAHO,ID,MINIDOKA,0.7112501819240286
IDAHO,ID,NEZ PERCE,0.6219987210045927
IDAHO,ID,ONEIDA,0.7403288201160542
IDAHO,ID,OWYHEE,0.7775796178343949
IDAHO,ID,PAYETTE,0.7455193014705882
IDAHO,ID,POWER,0.6040609137055838
IDAHO,ID,SHOSHONE,0.6439453125
IDAHO,ID,TETON,0.4354903536977492
IDAHO,ID,TWIN FALLS,0.6637209613710919
IDAHO,ID,VALLEY,0.5432791175920733
IDAHO,ID,WASHINGTON,0.7369248035914703
ILLINOIS,IL,ADAMS,0.7132797095552564
ILLINOIS,IL,ALEXANDER,0.5256500351370345
ILLINOIS,IL,BOND,0.6491367861885791
ILLINOIS,IL,BOONE,0.5339767836181035
ILLINOIS,IL,BROWN,0.7549390500210172
ILLINOIS,IL,BUREAU,0.5600748295214532
ILLINOIS,IL,CALHOUN,0.6693893426682225
ILLINOIS,IL,CARROLL,0.5955674949630625
ILLINOIS,IL,CASS,0.6276346604215457
ILLINOIS,IL,CHAMPAIGN,0.36416815820491555
ILLINOIS,IL,CHRISTIAN,0.6819975418849861
ILLINOIS,IL,CLARK,0.7091321897073662
ILLINOIS,IL,CLAY,0.7907086614173229
ILLINOIS,IL,CLINTON,0.7125552557552098
ILLINOIS,IL,COLES,0.5947491195169922
ILLINOIS,IL,COOK,0.20998973879084507
ILLINOIS,IL,CRAWFORD,0.719179651695692
ILLINOIS,IL,CUMBERLAND,0.7555236213400395
ILLINOIS,IL,DEKALB,0.43786697247706424
ILLINOIS,IL,DE WITT,0.6730743735914092
ILLINOIS,IL,DOUGLAS,0.6975149957155099
ILLINOIS,IL,DUPAGE,0.3881227420825666
ILLINOIS,IL,EDGAR,0.7170074939667217
ILLINOIS,IL,EDWARDS,0.829997012249776
ILLINOIS,IL,EFFINGHAM,0.7743199500255551
ILLINOIS,IL,FAYETTE,0.7691184141888368
ILLINOIS,IL,FORD,0.7004377736085053
ILLINOIS,IL,FRANKLIN,0.7009780343113676
ILLINOIS,IL,FULTON,0.5375704247641957
ILLINOIS,IL,GALLATIN,0.717399335057259
ILLINOIS,IL,GREENE,0.7421665174574754
ILLINOIS,IL,GRUNDY,0.5789904032362181
ILLINOIS,IL,HAMILTON,0.7695631301008161
ILLINOIS,IL,HANCOCK,0.7049665606841355
ILLINOIS,IL,HARDIN,0.7695530726256983
ILLINOIS,IL,HENDERSON,0.6125639567936327
ILLINOIS,IL,HENRY,0.5675039564988029
ILLINOIS,IL,IROQUOIS,0.7463257807715861
ILLINOIS,IL,JACKSON,0.44046796928951537
ILLINOIS,IL,JASPER,0.7739485981308412
ILLINOIS,IL,JEFFERSON,0.6879816459791752
ILLINOIS,IL,JERSEY,0.7049404057865526
ILLINOIS,IL,JO DAVIESS,0.5400564672666314
ILLINOIS,IL,JOHNSON,0.7635079651831171
ILLINOIS,IL,KANE,0.4150937716367139
ILLINOIS,IL,KANKAKEE,0.531212345418032
ILLINOIS,IL,KENDALL,0.4670234063651842
ILLINOIS,IL,KNOX,0.4827136627253518
ILLINOIS,IL,LAKE,0.36164667896678965
ILLINOIS,IL,LASALLE,0.5365378043141749
ILLINOIS,IL,LAWRENCE,0.7418772563176895
ILLINOIS,IL,LEE,0.5560074891858738
ILLINOIS,IL,LIVINGSTON,0.668544108978977
ILLINOIS,IL,LOGAN,0.6597048625110878
ILLINOIS,IL,MCDONOUGH,0.519019248395967
ILLINOIS,IL,MCHENRY,0.5051992945326279
ILLINOIS,IL,MCLEAN,0.46642450053234796
ILLINOIS,IL,MACON,0.5590095713691219
ILLINOIS,IL,MACOUPIN,0.6405187835420394
ILLINOIS,IL,MADISON,0.5414851857826531
ILLINOIS,IL,MARION,0.6945648354222795
ILLINOIS,IL,MARSHALL,0.6325200534759359
ILLINOIS,IL,MASON,0.6256552574776442
ILLINOIS,IL,MASSAC,0.7251234475534939
ILLINOIS,IL,MENARD,0.649424405218726
ILLINOIS,IL,MERCER,0.5638709677419355
ILLINOIS,IL,MONROE,0.6525266094864111
ILLINOIS,IL,MONTGOMERY,0.6649714902142086
ILLINOIS,IL,MORGAN,0.6132432432432432
ILLINOIS,IL,MOULTRIE,0.7090561833519019
ILLINOIS,IL,OGLE,0.5932294465341215
ILLINOIS,IL,PEORIA,0.4539062201444531
ILLINOIS,IL,PERRY,0.6957271896884197
ILLINOIS,IL,PIATT,0.6254440497335702
ILLINOIS,IL,PIKE,0.7641434262948207
ILLINOIS,IL,POPE,0.7833800186741363
ILLINOIS,IL,PULASKI,0.6124314442413162
ILLINOIS,IL,PUTNAM,0.5679845708775313
ILLINOIS,IL,RANDOLPH,0.7061434408905172
ILLINOIS,IL,RICHLAND,0.7468766267568975
ILLINOIS,IL,ROCK ISLAND,0.4218833015595212
ILLINOIS,IL,ST. CLAIR,0.4466495272847902
ILLINOIS,IL,SALINE,0.7269852424455376
ILLINOIS,IL,SANGAMON,0.5077002836144064
ILLINOIS,IL,SCHUYLER,0.6593521421107628
ILLINOIS,IL,SCOTT,0.7538343558282209
ILLINOIS,IL,SHELBY,0.7474114441416894
ILLINOIS,IL,STARK,0.6481954064892453
ILLINOIS,IL,STEPHENSON,0.5448065673696112
ILLINOIS,IL,TAZEWELL,0.6010403726708075
ILLINOIS,IL,UNION,0.6782242005388309
ILLINOIS,IL,VERMILION,0.6243702976774615
ILLINOIS,IL,WABASH,0.7406661786237189
ILLINOIS,IL,WARREN,0.5475855001921353
ILLINOIS,IL,WASHINGTON,0.7501009829002289
ILLINOIS,IL,WAYNE,0.8433603679941896
ILLINOIS,IL,WHITE,0.7689161554192229
ILLINOIS,IL,WHITESIDE,0.4931201626143382
ILLINOIS,IL,WILL,0.44107090633557544
ILLINOIS,IL,WILLIAMSON,0.6771945246766294
ILLINOIS,IL,WINNEBAGO,0.469892545786308
ILLINOIS,IL,WOODFORD,0.6648711236407572
INDIANA,IN,ADAMS,0.7370511841100076
INDIANA,IN,ALLEN,0.5704207643216866
INDIANA,IN,BARTHOLOMEW,0.6352723915050785
INDIANA,IN,BENTON,0.7034915439170758
INDIANA,IN,BLACKFORD,0.6922917958255838
INDIANA,IN,BOONE,0.6107899807321773
INDIANA,IN,BROWN,0.6313404657016992
INDIANA,IN,CARROLL,0.7257896563693162
INDIANA,IN,CASS,0.6827362938982335
INDIANA,IN,CLARK,0.587228967485874
INDIANA,IN,CLAY,0.7561602552738876
INDIANA,IN,CLINTON,0.7147285522788204
INDIANA,IN,CRAWFORD,0.6564337034617896
INDIANA,IN,DAVIESS,0.7935549777117384
INDIANA,IN,DEARBORN,0.7551173552340851
INDIANA,IN,DECATUR,0.763008897276894
INDIANA,IN,DEKALB,0.7131700390486333
INDIANA,IN,DELAWARE,0.5377080424617158
INDIANA,IN,DUBOIS,0.6687850280224179
INDIANA,IN,ELKHART,0.6379247295444157
INDIANA,IN,FAYETTE,0.7176285414480588
INDIANA,IN,FLOYD,0.5726653306613226
INDIANA,IN,FOUNTAIN,0.7557394554191137
INDIANA,IN,FRANKLIN,0.7871606283483156
INDIANA,IN,FULTON,0.7176976355385718
INDIANA,IN,GIBSON,0.7156419529837251
INDIANA,IN,GRANT,0.6719342604298356
INDIANA,IN,GREENE,0.7446561843344686
INDIANA,IN,HAMILTON,0.5666165335546105
INDIANA,IN,HANCOCK,0.6930156712086454
INDIANA,IN,HARRISON,0.6974350684340985
INDIANA,IN,HENDRICKS,0.6397252478195847
INDIANA,IN,HENRY,0.6894070950136443
INDIANA,IN,HOWARD,0.6425915370626714
INDIANA,IN,HUNTINGTON,0.7261110764819547
INDIANA,IN,JACKSON,0.7317475672907301
INDIANA,IN,JASPER,0.7013006428464643
INDIANA,IN,JAY,0.713373403456048
INDIANA,IN,JEFFERSON,0.6309805079740106
INDIANA,IN,JENNINGS,0.7375784753363229
INDIANA,IN,JOHNSON,0.6835488721804511
INDIANA,IN,KNOX,0.7139082237690126
INDIANA,IN,KOSCIUSKO,0.7460104725096621
INDIANA,IN,LAGRANGE,0.7343717332218272
INDIANA,IN,LAKE,0.3758604408439154
INDIANA,IN,LAPORTE,0.5018914673804836
INDIANA,IN,LAWRENCE,0.7328216374269005
INDIANA,IN,MADISON,0.6005676232169026
INDIANA,IN,MARION,0.3597408188270617
INDIANA,IN,MARSHALL,0.6795708439331932
INDIANA,IN,MARTIN,0.76876689540445
INDIANA,IN,MIAMI,0.7398753894080997
INDIANA,IN,MONROE,0.3522770041400075
INDIANA,IN,MONTGOMERY,0.729678015307469
INDIANA,IN,MORGAN,0.756841432225064
INDIANA,IN,NEWTON,0.7035375323554789
INDIANA,IN,NOBLE,0.722202486678508
INDIANA,IN,OHIO,0.7250941458404656
INDIANA,IN,ORANGE,0.7083740234375
INDIANA,IN,OWEN,0.7190604183709244
INDIANA,IN,PARKE,0.7388331814038286
INDIANA,IN,PERRY,0.5656114214773432
INDIANA,IN,PIKE,0.7358206458089342
INDIANA,IN,PORTER,0.503070345899728
INDIANA,IN,POSEY,0.6740996230047325
INDIANA,IN,PULASKI,0.7059901080784027
INDIANA,IN,PUTNAM,0.7228678219503908
INDIANA,IN,RANDOLPH,0.7187798814304839
INDIANA,IN,RIPLEY,0.7654957064793131
INDIANA,IN,RUSH,0.7335736068755199
INDIANA,IN,ST. JOSEPH,0.4726603670725059
INDIANA,IN,SCOTT,0.6673991869025382
INDIANA,IN,SHELBY,0.7067911526064243
INDIANA,IN,SPENCER,0.6585830243511374
INDIANA,IN,STARKE,0.6901148926945588
INDIANA,IN,STEUBEN,0.6956611286557737
INDIANA,IN,SULLIVAN,0.7171398527865405
INDIANA,IN,SWITZERLAND,0.6915382535820492
INDIANA,IN,TIPPECANOE,0.49216987922898503
INDIANA,IN,TIPTON,0.7442077230359521
INDIANA,IN,UNION,0.7429352780309936
INDIANA,IN,VANDERBURGH,0.5585115919842222
INDIANA,IN,VERMILLION,0.6503818994091367
INDIANA,IN,VIGO,0.5509317394143353
INDIANA,IN,WABASH,0.7292099792099792
INDIANA,IN,WARREN,0.7374045801526717
INDIANA,IN,WARRICK,0.645949508263206
INDIANA,IN,WASHINGTON,0.7212264979792655
INDIANA,IN,WAYNE,0.6266077641815552
INDIANA,IN,WELLS,0.7588168373151308
INDIANA,IN,WHITE,0.6856659703571073
INDIANA,IN,WHITLEY,0.7270050566472509
IOWA,IA,ADAIR,0.6457622671214904
IOWA,IA,ADAMS,0.6623931623931624
IOWA,IA,ALLAMAKEE,0.5912176801964466
IOWA,IA,APPANOOSE,0.6572685788787483
IOWA,IA,AUDUBON,0.6260257913247362
IOWA,IA,BENTON,0.5946258306847731
IOWA,IA,BLACK HAWK,0.42661284061796445
IOWA,IA,BOONE,0.5271907579599887
IOWA,IA,BREMER,0.5324272418377899
IOWA,IA,BUCHANAN,0.537456106125634
IOWA,IA,BUENA VISTA,0.5922928243537087
IOWA,IA,BUTLER,0.6549980034606682
IOWA,IA,CALHOUN,0.6722232990889707
IOWA,IA,CARROLL,0.6295523520485584
IOWA,IA,CASS,0.6682105263157895
IOWA,IA,CEDAR,0.5549732732417986
IOWA,IA,CERRO GORDO,0.506030916612236
IOWA,IA,CHEROKEE,0.6698625759028444
IOWA,IA,CHICKASAW,0.5815073815073815
IOWA,IA,CLARKE,0.6091154018859453
IOWA,IA,CLAY,0.6820239062318673
IOWA,IA,CLAYTON,0.5824296198926499
IOWA,IA,CLINTON,0.48883686651926994
IOWA,IA,CRAWFORD,0.6657534246575343
IOWA,IA,DALLAS,0.5055683362961414
IOWA,IA,DAVIS,0.7014425553838227
IOWA,IA,DECATUR,0.6148901981788967
IOWA,IA,DELAWARE,0.6161670814846878
IOWA,IA,DES MOINES,0.4988221745275611
IOWA,IA,DICKINSON,0.652211705621016
IOWA,IA,DUBUQUE,0.47183282717564007
IOWA,IA,EMMET,0.657269093204292
IOWA,IA,FAYETTE,0.5634085213032581
IOWA,IA,FLOYD,0.542803970223325
IOWA,IA,FRANKLIN,0.6366747181964574
IOWA,IA,FREMONT,0.6695410292072322
IOWA,IA,GREENE,0.5849408836341008
IOWA,IA,GRUNDY,0.6587601862630966
IOWA,IA,GUTHRIE,0.6309565217391304
IOWA,IA,HAMILTON,0.5800623862750195
IOWA,IA,HANCOCK,0.6773973769374894
IOWA,IA,HARDIN,0.6157271768428454
IOWA,IA,HARRISON,0.6566644340254522
IOWA,IA,HENRY,0.6145257337303275
IOWA,IA,HOWARD,0.5727133143233165
IOWA,IA,HUMBOLDT,0.7013957145665421
IOWA,IA,IDA,0.7350498338870431
IOWA,IA,IOWA,0.5845687331536388
IOWA,IA,JACKSON,0.5648884578079535
IOWA,IA,JASPER,0.5547966796259325
IOWA,IA,JEFFERSON,0.45953898970083373
IOWA,IA,JOHNSON,0.2735118273979725
IOWA,IA,JONES,0.5644922530346393
IOWA,IA,KEOKUK,0.6800401203610833
IOWA,IA,KOSSUTH,0.6567909840827234
IOWA,IA,LEE,0.5450436505479537
IOWA,IA,LINN,0.413243607918154
IOWA,IA,LOUISA,0.6128194888178914
IOWA,IA,LUCAS,0.6607717041800643
IOWA,IA,LYON,0.8141759448016309
IOWA,IA,MADISON,0.6206577119036591
IOWA,IA,MAHASKA,0.6990218209179835
IOWA,IA,MARION,0.6152896273013022
IOWA,IA,MARSHALL,0.5086763070077864
IOWA,IA,MILLS,0.6582229150428682
IOWA,IA,MITCHELL,0.5888868377330626
IOWA,IA,MONONA,0.6824146981627297
IOWA,IA,MONROE,0.682535575679172
IOWA,IA,MONTGOMERY,0.6812053925455988
IOWA,IA,MUSCATINE,0.493156323968303
IOWA,IA,O'BRIEN,0.7766675668376991
IOWA,IA,OSCEOLA,0.7877373171490819
IOWA,IA,PAGE,0.694633730834753
IOWA,IA,PALO ALTO,0.6551137571762705
IOWA,IA,PLYMOUTH,0.7338893100833965
IOWA,IA,POCAHONTAS,0.6990944372574386
IOWA,IA,POLK,0.40375720671114856
IOWA,IA,POTTAWATTAMIE,0.5727975632614808
IOWA,IA,POWESHIEK,0.5030001016983626
IOWA,IA,RINGGOLD,0.6738086442556336
IOWA,IA,SAC,0.7104758250191865
IOWA,IA,SCOTT,0.454059382973788
IOWA,IA,SHELBY,0.6847723704866562
IOWA,IA,SIOUX,0.8126305375398483
IOWA,IA,STORY,0.38403694712534786
IOWA,IA,TAMA,0.5679844606946983
IOWA,IA,TAYLOR,0.6969296797622978
IOWA,IA,UNION,0.6044238683127572
IOWA,IA,VAN BUREN,0.7096321258073575
IOWA,IA,WAPELLO,0.5752854973925672
IOWA,IA,WARREN,0.5426373626373626
IOWA,IA,WASHINGTON,0.5648275231036691
IOWA,IA,WAYNE,0.7037414965986395
IOWA,IA,WEBSTER,0.5769363166953528
IOWA,IA,WINNEBAGO,0.5956454121306376
IOWA,IA,WINNESHIEK,0.4703397289209646
IOWA,IA,WOODBURY,0.5656022690882474
IOWA,IA,WORTH,0.5762273901808785
IOWA,IA,WRIGHT,0.6306007301692665
KANSAS,KS,ALLEN,0.6694169416941694
KANSAS,KS,ANDERSON,0.7268656716417911
KANSAS,KS,ATCHISON,0.6158174904942966
KANSAS,KS,BARBER,0.8214920071047958
KANSAS,KS,BARTON,0.7681371116953939
KANSAS,KS,BOURBON,0.7260791071721647
KANSAS,KS,BROWN,0.72001982160555
KANSAS,KS,BUTLER,0.6896264960046281
KANSAS,KS,CHASE,0.7078159240321402
KANSAS,KS,CHAUTAUQUA,0.8345712356515868
KANSAS,KS,CHEROKEE,0.717169373549884
KANSAS,KS,CHEYENNE,0.8336886993603412
KANSAS,KS,CLARK,0.8208955223880597
KANSAS,KS,CLAY,0.756806282722513
KANSAS,KS,CLOUD,0.7427480916030534
KANSAS,KS,COFFEY,0.7497541789577188
KANSAS,KS,COMANCHE,0.8246828143021915
KANSAS,KS,COWLEY,0.6552571111639331
KANSAS,KS,CRAWFORD,0.5791417634812974
KANSAS,KS,DECATUR,0.8333333333333334
KANSAS,KS,DICKINSON,0.7343483556638246
KANSAS,KS,DONIPHAN,0.7714624037892244
KANSAS,KS,DOUGLAS,0.2932497454429293
KANSAS,KS,EDWARDS,0.7862016679302501
KANSAS,KS,ELK,0.8324066719618745
KANSAS,KS,ELLIS,0.7086297815351135
KANSAS,KS,ELLSWORTH,0.7349757372153789
KANSAS,KS,FINNEY,0.6250615218033271
KANSAS,KS,FORD,0.6626068929774553
KANSAS,KS,FRANKLIN,0.655266757865937
KANSAS,KS,GEARY,0.5695628997867804
KANSAS,KS,GOVE,0.8488458674609084
KANSAS,KS,GRAHAM,0.7982866043613707
KANSAS,KS,GRANT,0.7551276684805358
KANSAS,KS,GRAY,0.8218780251694094
KANSAS,KS,GREELEY,0.8215384615384616
KANSAS,KS,GREENWOOD,0.7605633802816901
KANSAS,KS,HAMILTON,0.8047945205479452
KANSAS,KS,HARPER,0.7742435996896819
KANSAS,KS,HARVEY,0.5811209439528023
KANSAS,KS,HASKELL,0.7680945347119645
KANSAS,KS,HODGEMAN,0.8407079646017699
KANSAS,KS,JACKSON,0.67703678239945
KANSAS,KS,JEFFERSON,0.6252848746551517
KANSAS,KS,JEWELL,0.8186077643908969
KANSAS,KS,JOHNSON,0.4739563583715399
KANSAS,KS,KEARNY,0.8168693009118541
KANSAS,KS,KINGMAN,0.7588482303539292
KANSAS,KS,KIOWA,0.8341056533827618
KANSAS,KS,LABETTE,0.6580732700135685
KANSAS,KS,LANE,0.8243398392652124
KANSAS,KS,LEAVENWORTH,0.5820930002310155
KANSAS,KS,LINCOLN,0.805327868852459
KANSAS,KS,LINN,0.7869889315563587
KANSAS,KS,LOGAN,0.8341930729550479
KANSAS,KS,LYON,0.533203125
KANSAS,KS,MCPHERSON,0.670930780097316
KANSAS,KS,MARION,0.7117709815078236
KANSAS,KS,MARSHALL,0.7076824309865183
KANSAS,KS,MEADE,0.8226744186046512
KANSAS,KS,MIAMI,0.6658900279589934
KANSAS,KS,MITCHELL,0.7845003399048266
KANSAS,KS,MONTGOMERY,0.7230089970009996
KANSAS,KS,MORRIS,0.6935975609756098
KANSAS,KS,MORTON,0.834731543624161
KANSAS,KS,NEMAHA,0.8051542366263178
KANSAS,KS,NEOSHO,0.7017738359201774
KANSAS,KS,NESS,0.844566712517194
KANSAS,KS,NORTON,0.8236347358997315
KANSAS,KS,OSAGE,0.6849276185069543
KANSAS,KS,OSBORNE,0.8165548098434005
KANSAS,KS,OTTAWA,0.7864278332759215
KANSAS,KS,PAWNEE,0.7155204810221721
KANSAS,KS,PHILLIPS,0.8382132132132132
KANSAS,KS,POTTAWATOMIE,0.71186757691948
KANSAS,KS,PRATT,0.7386777719937533
KANSAS,KS,RAWLINS,0.8288043478260869
KANSAS,KS,RENO,0.6407682775712515
KANSAS,KS,REPUBLIC,0.8003163305654409
KANSAS,KS,RICE,0.7457939011566772
KANSAS,KS,RILEY,0.4693943897454951
KANSAS,KS,ROOKS,0.8396031417941298
KANSAS,KS,RUSH,0.7964071856287425
KANSAS,KS,RUSSELL,0.8061384278108362
KANSAS,KS,SALINE,0.6267222625090645
KANSAS,KS,SCOTT,0.8469573115349682
KANSAS,KS,SEDGWICK,0.5527669334632885
KANSAS,KS,SEWARD,0.6270345375148869
KANSAS,KS,SHAWNEE,0.47654032835583376
KANSAS,KS,SHERIDAN,0.87117903930131
KANSAS,KS,SHERMAN,0.7997702909647779
KANSAS,KS,SMITH,0.8134182174338883
KANSAS,KS,STAFFORD,0.7858649789029536
KANSAS,KS,STANTON,0.7723704866562009
KANSAS,KS,STEVENS,0.8455843469063987
KANSAS,KS,SUMNER,0.7183707056161284
KANSAS,KS,THOMAS,0.8131991051454138
KANSAS,KS,TREGO,0.8279352226720648
KANSAS,KS,WABAUNSEE,0.7017751479289941
KANSAS,KS,WALLACE,0.9035087719298246
KANSAS,KS,WASHINGTON,0.7934900542495479
KANSAS,KS,WICHITA,0.8043933054393305
KANSAS,KS,WILSON,0.7763854079643553
KANSAS,KS,WOODSON,0.7498267498267498
KANSAS,KS,WYANDOTTE,0.3240195977942232
KENTUCKY,KY,ADAIR,0.8061459978136767
KENTUCKY,KY,ALLEN,0.7986660079051383
KENTUCKY,KY,ANDERSON,0.7215899142006654
KENTUCKY,KY,BALLARD,0.7707876127773714
KENTUCKY,KY,BARREN,0.729283859800952
KENTUCKY,KY,BATH,0.671898844560715
KENTUCKY,KY,BELL,0.7989298209508129
KENTUCKY,KY,BOONE,0.6782949772640494
KENTUCKY,KY,BOURBON,0.632625241394979
KENTUCKY,KY,BOYD,0.6644666079984355
KENTUCKY,KY,BOYLE,0.6210412482620115
KENTUCKY,KY,BRACKEN,0.7686419053019563
KENTUCKY,KY,BREATHITT,0.6955385151620774
KENTUCKY,KY,BRECKINRIDGE,0.7390015956234328
KENTUCKY,KY,BULLITT,0.7266627852172225
KENTUCKY,KY,BUTLER,0.7941176470588235
KENTUCKY,KY,CALDWELL,0.7543096234309623
KENTUCKY,KY,CALLOWAY,0.6459592497974952
KENTUCKY,KY,CAMPBELL,0.589273112208892
KENTUCKY,KY,CARLISLE,0.8050749711649365
KENTUCKY,KY,CARROLL,0.6713359273670557
KENTUCKY,KY,CARTER,0.7381786339754816
KENTUCKY,KY,CASEY,0.8513744370243826
KENTUCKY,KY,CHRISTIAN,0.6388624733958248
KENTUCKY,KY,CLARK,0.6609071274298056
KENTUCKY,KY,CLAY,0.8661149697059258
KENTUCKY,KY,CLINTON,0.8536530703720305
KENTUCKY,KY,CRITTENDEN,0.8149616051523408
KENTUCKY,KY,CUMBERLAND,0.8160469667318982
KENTUCKY,KY,DAVIESS,0.6310607549064553
KENTUCKY,KY,EDMONSON,0.7885202135774219
KENTUCKY,KY,ELLIOTT,0.7005253940455342
KENTUCKY,KY,ESTILL,0.763931469792606
KENTUCKY,KY,FAYETTE,0.41737152917874043
KENTUCKY,KY,FLEMING,0.7543130990415335
KENTUCKY,KY,FLOYD,0.7250906892382104
KENTUCKY,KY,FRANKLIN,0.49524408129059294
KENTUCKY,KY,FULTON,0.6502938706968934
KENTUCKY,KY,GALLATIN,0.7318753744757339
KENTUCKY,KY,GARRARD,0.7744982290436836
KENTUCKY,KY,GRANT,0.7603305785123967
KENTUCKY,KY,GRAVES,0.7630374563410816
KENTUCKY,KY,GRAYSON,0.7771369137670197
KENTUCKY,KY,GREEN,0.8198012375773486
KENTUCKY,KY,GREENUP,0.7093444737973829
KENTUCKY,KY,HANCOCK,0.649126891734575
KENTUCKY,KY,HARDIN,0.6249652423764945
KENTUCKY,KY,HARLAN,0.8486566886678442
KENTUCKY,KY,HARRISON,0.6984963372317183
KENTUCKY,KY,HART,0.7323788546255506
KENTUCKY,KY,HENDERSON,0.6168949771689498
KENTUCKY,KY,HENRY,0.6915652538816618
KENTUCKY,KY,HICKMAN,0.7681965693092258
KENTUCKY,KY,HOPKINS,0.7508970262963873
KENTUCKY,KY,JACKSON,0.8887475004544628
KENTUCKY,KY,JEFFERSON,0.4071605980192524
KENTUCKY,KY,JESSAMINE,0.663379919403241
KENTUCKY,KY,JOHNSON,0.8402632678646051
KENTUCKY,KY,KENTON,0.5966554626517403
KENTUCKY,KY,KNOTT,0.7560298455665452
KENTUCKY,KY,KNOX,0.8229270729270729
KENTUCKY,KY,LARUE,0.7537301711952253
KENTUCKY,KY,LAUREL,0.8292191841501229
KENTUCKY,KY,LAWRENCE,0.797087057265806
KENTUCKY,KY,LEE,0.8065241844769404
KENTUCKY,KY,LESLIE,0.8938112199465716
KENTUCKY,KY,LETCHER,0.7984453689511715
KENTUCKY,KY,LEWIS,0.823518308795772
KENTUCKY,KY,LINCOLN,0.7674929400690305
KENTUCKY,KY,LIVINGSTON,0.7685683530678149
KENTUCKY,KY,LOGAN,0.7136434535278466
KENTUCKY,KY,LYON,0.7039374053508329
KENTUCKY,KY,MCCRACKEN,0.6635576708084454
KENTUCKY,KY,MCCREARY,0.8677285318559557
KENTUCKY,KY,MCLEAN,0.740473061760841
KENTUCKY,KY,MADISON,0.6269834898718257
KENTUCKY,KY,MAGOFFIN,0.7474589523064894
KENTUCKY,KY,MARION,0.6314881025767476
KENTUCKY,KY,MARSHALL,0.7379326865492873
KENTUCKY,KY,MARTIN,0.8861624082974956
KENTUCKY,KY,MASON,0.6848593988086993
KENTUCKY,KY,MEADE,0.7080369552775734
KENTUCKY,KY,MENIFEE,0.723281756027348
KENTUCKY,KY,MERCER,0.7312234293811998
KENTUCKY,KY,METCALFE,0.7556277056277056
KENTUCKY,KY,MONROE,0.8571428571428571
KENTUCKY,KY,MONTGOMERY,0.6859937128885785
KENTUCKY,KY,MORGAN,0.7597905759162303
KENTUCKY,KY,MUHLENBERG,0.719218989280245
KENTUCKY,KY,NELSON,0.6456590712431497
KENTUCKY,KY,NICHOLAS,0.6888419570573742
KENTUCKY,KY,OHIO,0.7638007309097904
KENTUCKY,KY,OLDHAM,0.6230481234590448
KENTUCKY,KY,OWEN,0.7488502299540092
KENTUCKY,KY,OWSLEY,0.8379761227970438
KENTUCKY,KY,PENDLETON,0.76643915431996
KENTUCKY,KY,PERRY,0.7716609912977677
KENTUCKY,KY,PIKE,0.8006081491992703
KENTUCKY,KY,POWELL,0.7086947750655639
KENTUCKY,KY,PULASKI,0.8167326414892478
KENTUCKY,KY,ROBERTSON,0.7492596248766041
KENTUCKY,KY,ROCKCASTLE,0.8382902406217306
KENTUCKY,KY,ROWAN,0.5847649186256781
KENTUCKY,KY,RUSSELL,0.8396134083679961
KENTUCKY,KY,SCOTT,0.6219834710743801
KENTUCKY,KY,SHELBY,0.6412050534499514
KENTUCKY,KY,SIMPSON,0.6741468596467932
KENTUCKY,KY,SPENCER,0.7562795585916973
KENTUCKY,KY,TAYLOR,0.7358924464885901
KENTUCKY,KY,TODD,0.7558066541117389
KENTUCKY,KY,TRIGG,0.7304103095837654
KENTUCKY,KY,TRIMBLE,0.729594523433386
KENTUCKY,KY,UNION,0.7568829496055386
KENTUCKY,KY,WARREN,0.5917571304742643
KENTUCKY,KY,WASHINGTON,0.7120298083747338
KENTUCKY,KY,WAYNE,0.7971721721721722
KENTUCKY,KY,WEBSTER,0.7574504737295435
KENTUCKY,KY,WHITLEY,0.8212574415565558
KENTUCKY,KY,WOLFE,0.6846299810246679
KENTUCKY,KY,WOODFORD,0.5674998156749982
LOUISIANA,LA,ACADIA,0.7726459527547556
LOUISIANA,LA,ALLEN,0.7427798810167658
LOUISIANA,LA,ASCENSION,0.6610153992464977
LOUISIANA,LA,ASSUMPTION,0.6157373440939105
LOUISIANA,LA,AVOYELLES,0.6731580851320391
LOUISIANA,LA,BEAUREGARD,0.8116461069107309
LOUISIANA,LA,BIENVILLE,0.5361884368308352
LOUISIANA,LA,BOSSIER,0.7116433959236078
LOUISIANA,LA,CADDO,0.46317719556916565
LOUISIANA,LA,CALCASIEU,0.6467864176165184
LOUISIANA,LA,CALDWELL,0.8145780051150895
LOUISIANA,LA,CAMERON,0.8819068255687974
LOUISIANA,LA,CATAHOULA,0.7164332784184514
LOUISIANA,LA,CLAIBORNE,0.5583242485594144
LOUISIANA,LA,CONCORDIA,0.6173354373309288
LOUISIANA,LA,DE SOTO,0.5976296296296296
LOUISIANA,LA,EAST BATON ROUGE,0.4308594286761226
