state,county,total_percent_infected,percent_vaccinated,percent_republican,date_stay_at_home_effective,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger
COLORADO,EL PASO,0.1081172621435502,0.539,0.5619013879178724,0.6111111111111112,665171,312.750835009835,0.223,0.16399999999999998,0.07610916447,0.7655364320299999,0.7494438681,0.07400000000000001,67923.0,30261.0,123474.0,29585.0,0.113,0.115,0.251
COLORADO,ELBERT,0.0740020202776011,0.318,0.7325697834522469,0.6111111111111112,24225,13.0886425620633,0.28,0.187,0.077903486493,0.8697674418600001,0.74051813472,0.055999999999999994,98247.0,39360.0,174774.0,44263.0,0.051,0.13699999999999998,0.22699999999999998
COLORADO,FREMONT,0.1400949016492819,0.388,0.6882082555864015,0.6111111111111112,46835,30.5495821281969,0.273,0.20800000000000002,0.090719463822,0.8644067796599999,0.40288936959,0.08,47885.0,19427.0,90385.0,20169.0,0.166,0.2,0.162
COLORADO,GARFIELD,0.1091223922345615,0.551,0.4961088024178315,0.6111111111111112,57495,19.5061386374329,0.23399999999999999,0.141,0.13844038499,0.8369047619,0.5493853586899999,0.062,74421.0,29179.0,122304.0,33831.0,0.111,0.106,0.26
COLORADO,GILPIN,0.047733461476854,0.536,0.4379194630872483,0.6111111111111112,5708,38.079739618786,0.27,0.193,0.043435144784000006,0.8148148148100001,0.76755748912,0.039,72949.0,37027.0,144395.0,44336.0,0.071,0.11699999999999999,0.19699999999999998
COLORADO,GRAND,0.098639888140333,0.588,0.5232883092687471,0.6111111111111112,14490,7.8475321556704,0.183,0.142,0.10638970066,0.84732824427,0.6407885130200001,0.057999999999999996,69214.0,32348.0,109611.0,29990.0,0.106,0.145,0.182
COLORADO,GUNNISON,0.0829801855457565,0.629,0.3494475138121547,0.6111111111111112,15889,4.90531406459045,0.166,0.145,0.10489662677,0.95973154362,0.80693179293,0.071,61268.0,25920.0,107108.0,25106.0,0.154,0.107,0.179
COLORADO,HINSDALE,0.0439024390243902,0.529,0.5755517826825127,0.6111111111111112,856,0.766180414079674,0.244,0.245,0.10526315789,1.0,0.72932330827,0.051,62149.0,29958.0,106000.0,24400.0,0.11199999999999999,0.304,0.174
COLORADO,HUERFANO,0.0669856459330143,0.475,0.4977531060005287,0.6111111111111112,6521,4.09859695968907,0.266,0.214,0.07928331467,0.8679245283,0.6079447323,0.126,38242.0,25062.0,78564.0,16514.0,0.171,0.298,0.157
COLORADO,JACKSON,0.0495689655172413,0.375,0.7305458768873403,0.6111111111111112,1306,0.809307659793837,0.28,0.23199999999999998,0.13644859813,1.0,0.61087866109,0.018000000000000002,51457.0,26798.0,89875.0,22283.0,0.138,0.225,0.175
COLORADO,JEFFERSON,0.0874964186514914,0.694,0.4201415705328963,0.6111111111111112,558810,731.223217456953,0.20600000000000002,0.139,0.067507525323,0.8534708326899999,0.77137490848,0.052000000000000005,85550.0,38367.0,146294.0,36676.0,0.081,0.146,0.209
COLORADO,KIOWA,0.0689900426742532,0.328,0.8514619883040936,0.6111111111111112,1465,0.828709900883262,0.301,0.309,0.11260827719,1.0,0.6478873239399999,0.040999999999999995,44704.0,21602.0,79462.0,21969.0,0.107,0.198,0.27699999999999997
COLORADO,KIT CARSON,0.0955333239396928,0.325,0.8014586709886548,0.6111111111111112,8174,3.78282214563987,0.311,0.207,0.14905958868000002,0.89130434783,0.47006432459,0.05,48342.0,24327.0,88574.0,25425.0,0.142,0.172,0.21899999999999997
COLORADO,LA PLATA,0.0781914231337044,0.646,0.4040770465489566,0.6111111111111112,53994,31.9532541153489,0.184,0.136,0.11554570091000001,0.80182232346,0.7563758389299999,0.051,66219.0,32953.0,128378.0,31146.0,0.107,0.141,0.195
COLORADO,LAKE,0.1056970591854312,0.554,0.3969990622069396,0.6111111111111112,7401,19.6355236842827,0.248,0.18100000000000002,0.11744966442999999,0.55357142857,0.61336613366,0.06,51802.0,26693.0,95248.0,19462.0,0.115,0.115,0.198
COLORADO,LARIMER,0.0823650388485257,0.605,0.4257067047657924,0.6111111111111112,325228,125.271702232079,0.20199999999999999,0.131,0.074209331016,0.82692863334,0.79198341396,0.06,71306.0,32433.0,127700.0,28730.0,0.132,0.138,0.204
COLORADO,LAS ANIMAS,0.0901006480077209,0.529,0.546150448991609,0.6111111111111112,14322,3.00066877498969,0.289,0.301,0.12198780122000001,0.8275862069,0.5587680704,0.078,41485.0,23857.0,77135.0,16548.0,0.14300000000000002,0.217,0.183
COLORADO,LINCOLN,0.1845290299947377,0.296,0.7766830870279147,0.6111111111111112,5515,2.13952228474614,0.303,0.218,0.09533020171300001,0.80555555556,0.26482213438999996,0.042,46690.0,14210.0,93000.0,22637.0,0.17,0.17300000000000001,0.198
COLORADO,LOGAN,0.1826498281940292,0.306,0.7490228348076527,0.6111111111111112,21862,11.8905841229121,0.38,0.23399999999999999,0.10528086108,0.8684210526299999,0.58911439114,0.069,53168.0,23692.0,92364.0,20509.0,0.163,0.163,0.19699999999999998
COLORADO,MESA,0.1198690097918423,0.441,0.6410441322292764,0.6111111111111112,148166,44.5084990445201,0.235,0.156,0.09541431884599999,0.77603583427,0.629937574,0.087,51132.0,26731.0,100152.0,21784.0,0.163,0.168,0.22399999999999998
COLORADO,MOFFAT,0.0932018369344274,0.366,0.8130268199233717,0.6111111111111112,13034,2.74790989951927,0.263,0.21600000000000003,0.09925738090899999,0.7793103448300001,0.5088073924300001,0.045,59500.0,26344.0,107240.0,23861.0,0.111,0.128,0.258
COLORADO,MONTEZUMA,0.0839857923079861,0.574,0.610748172344066,0.6111111111111112,26006,12.8153959645476,0.27699999999999997,0.21600000000000003,0.13798893718,0.74712643678,0.58921933086,0.065,50180.0,22738.0,90214.0,20537.0,0.187,0.18899999999999997,0.22399999999999998
COLORADO,MONTROSE,0.0956546143411759,0.426,0.6788445199660152,0.6111111111111112,40866,18.2360555487703,0.209,0.17600000000000002,0.12203485811,0.79,0.5609615827,0.086,52576.0,23276.0,91548.0,21410.0,0.18,0.214,0.22399999999999998
COLORADO,MORGAN,0.0960850419705518,0.401,0.6810200668896321,0.6111111111111112,28288,22.0916345344856,0.349,0.215,0.12351543943,0.82005141388,0.48527510415,0.055,55387.0,23408.0,93397.0,24301.0,0.107,0.156,0.267
COLORADO,OTERO,0.1154393259656417,0.403,0.5830572645527686,0.6111111111111112,18440,14.6121825663977,0.35100000000000003,0.225,0.10822910745,0.92056074766,0.62184466019,0.10099999999999999,40064.0,19842.0,72629.0,11847.0,0.231,0.192,0.237
COLORADO,OURAY,0.0644184168012924,0.602,0.4081570996978852,0.6111111111111112,4651,8.58763348216584,0.21899999999999997,0.17,0.086821266968,0.96774193548,0.7825203252,0.064,68900.0,34993.0,107881.0,24129.0,0.092,0.266,0.136
COLORADO,PARK,0.0486601220482886,0.421,0.5889411538830758,0.6111111111111112,16440,7.4935141290638,0.23399999999999999,0.179,0.087417958386,0.8723404255299999,0.6526225279400001,0.043,72121.0,34442.0,119394.0,31306.0,0.063,0.165,0.16699999999999998
COLORADO,PHILLIPS,0.0951934349355216,0.467,0.7680102915951973,0.6111111111111112,4347,6.31897914061808,0.314,0.253,0.13240206498999998,0.81428571429,0.5495207667700001,0.027000000000000003,52367.0,26290.0,101235.0,26233.0,0.11900000000000001,0.193,0.23600000000000002
COLORADO,PITKIN,0.1533179490065852,0.793,0.2423263327948303,0.6111111111111112,17543,18.0725074425174,0.142,0.136,0.12251043734,0.9552238806,0.8127576055,0.055,89034.0,59229.0,144434.0,38964.0,0.086,0.156,0.162
COLORADO,PROWERS,0.1078705225106802,0.356,0.7039473684210527,0.6111111111111112,12121,7.39809972326319,0.33799999999999997,0.214,0.14103502352,0.95031055901,0.59336099585,0.106,42455.0,20589.0,79918.0,19076.0,0.20600000000000002,0.16,0.257
COLORADO,PUEBLO,0.1195613451764594,0.481,0.4611169035933168,0.6111111111111112,162158,67.9602353882391,0.294,0.221,0.084312338892,0.84620024125,0.63050376835,0.09699999999999999,48308.0,22431.0,90990.0,18529.0,0.20199999999999999,0.16899999999999998,0.23399999999999999
COLORADO,RIO BLANCO,0.1117963314358001,0.347,0.8089855072463769,0.6111111111111112,6658,2.06707974549084,0.259,0.18899999999999997,0.091734260332,0.95061728395,0.68146718147,0.043,63411.0,27419.0,102840.0,23358.0,0.124,0.136,0.244
COLORADO,RIO GRANDE,0.0860921274518505,0.542,0.5574629562703288,0.6111111111111112,11623,12.745132834634,0.275,0.212,0.13609734114,0.8533333333299999,0.59294214198,0.094,44171.0,22918.0,86034.0,14394.0,0.192,0.183,0.24
COLORADO,ROUTT,0.096263359076371,0.689,0.3739453739453739,0.6111111111111112,23980,10.1523329713659,0.156,0.102,0.084615744422,0.92996108949,0.77173913043,0.040999999999999995,81033.0,36692.0,135430.0,33000.0,0.102,0.11900000000000001,0.191
COLORADO,SAGUACHE,0.0700468933177022,0.301,0.4045855379188712,0.6111111111111112,6255,1.97408007031839,0.29,0.239,0.16948814977,0.68333333333,0.44213155704,0.077,36869.0,21356.0,73676.0,13981.0,0.226,0.183,0.23
COLORADO,SAN MIGUEL,0.1177405550800831,0.774,0.2386232386232386,0.6111111111111112,7767,6.03625066113342,0.188,0.152,0.11819641033,0.97402597403,0.78385826772,0.043,69458.0,35701.0,124982.0,27257.0,0.11900000000000001,0.105,0.192
COLORADO,SEDGWICK,0.1067615658362989,0.445,0.7441348973607038,0.6111111111111112,2367,4.31902336213389,0.26899999999999996,0.264,0.12107101281,0.69662921348,0.7056179775299999,0.084,40009.0,24247.0,80868.0,17603.0,0.147,0.258,0.201
COLORADO,SUMMIT,0.1309857792396246,0.788,0.315320885371584,0.6111111111111112,29269,48.1130737415188,0.159,0.10800000000000001,0.11053722903,0.9495412844000001,0.71509235334,0.043,80078.0,36545.0,132750.0,35078.0,0.121,0.10400000000000001,0.16699999999999998
COLORADO,TELLER,0.0794075941389632,0.48,0.674674605372473,0.6111111111111112,23472,42.1368153192166,0.21,0.153,0.08180645161299999,0.83111111111,0.7136343899300001,0.07200000000000001,64850.0,34230.0,120693.0,29604.0,0.075,0.17800000000000002,0.18600000000000003
COLORADO,WASHINGTON,0.0975957620211899,0.265,0.8412001463593121,0.6111111111111112,4814,1.91177204234757,0.318,0.299,0.096128170895,0.8653846153800001,0.72613737734,0.039,47869.0,25744.0,92727.0,24167.0,0.11699999999999999,0.20199999999999999,0.221
COLORADO,WELD,0.1081136052660774,0.514,0.5659907847712438,0.6111111111111112,278065,69.7400113401736,0.29,0.18600000000000003,0.09399373603200001,0.84591194969,0.62749077711,0.06,75629.0,27808.0,122444.0,31426.0,0.126,0.11199999999999999,0.26899999999999996
COLORADO,YUMA,0.0984130152709851,0.378,0.8035900647046545,0.6111111111111112,10150,4.29284871032573,0.278,0.213,0.13419643969,0.8484848484799999,0.62820512821,0.022000000000000002,53253.0,23905.0,92958.0,22564.0,0.146,0.179,0.271
CONNECTICUT,FAIRFIELD,0.1086414963130689,0.739,0.3800417369999216,0.7777777777777778,941618,1506.66212591364,0.213,0.177,0.08896320055000001,0.90408640616,0.70872048945,0.08199999999999999,91183.0,51719.0,205070.0,35012.0,0.08800000000000001,0.14400000000000002,0.23600000000000002
CONNECTICUT,HARTFORD,0.0976696720943794,0.68,0.3641831177002634,0.7777777777777778,895699,1218.4182623739,0.262,0.21600000000000003,0.054384862036,0.8381509013199999,0.69477665022,0.08199999999999999,73037.0,36570.0,143543.0,28360.0,0.11599999999999999,0.156,0.217
CONNECTICUT,LITCHFIELD,0.0832737213932003,0.693,0.5444366905441186,0.7777777777777778,185141,201.133177251604,0.27699999999999997,0.20800000000000002,0.051257219936,0.88838187702,0.68070724207,0.067,76304.0,38859.0,143357.0,34478.0,0.069,0.184,0.195
CONNECTICUT,MIDDLESEX,0.0817491196532788,0.767,0.4385606607690919,0.7777777777777778,164438,445.265514013869,0.255,0.19399999999999998,0.040905094268,0.9633856783900001,0.7618665412,0.053,88709.0,42573.0,158197.0,35465.0,0.07,0.177,0.192
CONNECTICUT,NEW HAVEN,0.1111321697277705,0.692,0.4196450715819802,0.7777777777777778,860874,1424.10572248851,0.281,0.217,0.056898991940999996,0.85843052711,0.65837402911,0.085,67720.0,33706.0,136839.0,26702.0,0.128,0.156,0.21100000000000002
CONNECTICUT,NEW LONDON,0.0879618108187597,0.699,0.4376173822938929,0.7777777777777778,272033,408.98479091207,0.29600000000000004,0.209,0.05006680592400001,0.89085431353,0.6648531684700001,0.077,67790.0,35531.0,137254.0,30274.0,0.099,0.161,0.203
CONNECTICUT,TOLLAND,0.0657705296541291,0.609,0.4416460012399256,0.7777777777777778,151689,369.682148054244,0.249,0.191,0.037413953162000003,0.9142347560999999,0.7537780587999999,0.063,89584.0,36364.0,154462.0,36100.0,0.068,0.139,0.18600000000000003
CONNECTICUT,WINDHAM,0.0961021390282749,0.567,0.5066013419121264,0.7777777777777778,117078,228.277233264406,0.303,0.23,0.056040261316000005,0.8262757385899999,0.62001475807,0.084,65182.0,28663.0,118840.0,26790.0,0.11199999999999999,0.146,0.207
DELAWARE,KENT,0.104659652849225,0.473,0.4958712029813131,0.7222222222222222,171474,292.4571881839,0.354,0.312,0.064075160659,0.9008416320000001,0.59502205563,0.08,54980.0,26118.0,106545.0,26011.0,0.132,0.155,0.23600000000000002
DELAWARE,NEW CASTLE,0.1193765402601865,0.624,0.3259448685358873,0.7222222222222222,551997,1294.80062731475,0.287,0.255,0.055958405064,0.87686595725,0.64853202129,0.069,69562.0,33240.0,135524.0,29778.0,0.114,0.138,0.222
DELAWARE,SUSSEX,0.1157562173124132,0.617,0.590625235831258,0.7222222222222222,211224,225.644457568467,0.32899999999999996,0.303,0.071545503038,0.8854250851300001,0.53482197563,0.071,59821.0,29630.0,113967.0,28188.0,0.129,0.242,0.196
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,0.0730982261398882,0.651,0.0408747445930837,0.2777777777777778,659009,10777.7997770277,0.235,0.184,0.043005780747,0.7236731255300001,0.8119717874600001,0.087,82533.0,48781.0,180115.0,24952.0,0.179,0.114,0.174
FLORIDA,ALACHUA,0.1083618603717621,0.594,0.3642656586633067,0.16666666666666666,256581,293.21754757822,0.267,0.235,0.11865669582,0.8421794269599999,0.761809646,0.07,51026.0,25758.0,104156.0,17196.0,0.242,0.124,0.18
FLORIDA,BAKER,0.1579938377268059,0.32,0.8147854994459395,0.16666666666666666,27312,46.6688435648571,0.379,0.33399999999999996,0.11966438953000001,0.81458966565,0.4096536375,0.068,52804.0,21222.0,108617.0,24318.0,0.185,0.129,0.245
FLORIDA,BAY,0.1426175553075183,0.438,0.711170571621328,0.16666666666666666,178361,235.162174596795,0.29100000000000004,0.306,0.14834860487,0.79036827195,0.61194865521,0.075,51777.0,25695.0,99959.0,22754.0,0.156,0.161,0.21600000000000003
FLORIDA,BRADFORD,0.1377256125669302,0.382,0.7367333443544387,0.16666666666666666,26919,91.5725818308203,0.366,0.332,0.13269099859,0.80530973451,0.37726975833,0.106,45075.0,19852.0,84756.0,15811.0,0.193,0.175,0.19899999999999998
FLORIDA,BREVARD,0.0918759614713709,0.578,0.5777501016673444,0.16666666666666666,560683,552.183988550966,0.29600000000000004,0.268,0.13012913988,0.86123110151,0.6663873340300001,0.09300000000000001,57612.0,28189.0,105740.0,24194.0,0.14,0.225,0.188
FLORIDA,BROWARD,0.1435918471019235,0.65,0.3136615016990183,0.16666666666666666,1863780,1544.19929092933,0.24600000000000002,0.25,0.16892308114,0.81322204692,0.67279508479,0.087,57200.0,28987.0,116026.0,24339.0,0.14400000000000002,0.154,0.21600000000000003
FLORIDA,CALHOUN,0.1511520737327188,0.315,0.7654990955434962,0.16666666666666666,14550,25.646263308299,0.364,0.409,0.15210100612,0.8141025641,0.38143004114999995,0.10099999999999999,38323.0,16560.0,82045.0,17065.0,0.131,0.17600000000000002,0.212
FLORIDA,CHARLOTTE,0.0811444603250225,0.654,0.624836574179758,0.16666666666666666,169642,249.061779330477,0.27899999999999997,0.262,0.17104715384,0.89550949914,0.54868700668,0.10099999999999999,52724.0,27860.0,93028.0,22746.0,0.124,0.376,0.131
FLORIDA,CITRUS,0.0905604148152107,0.521,0.6832622333751568,0.16666666666666666,140453,241.372101237213,0.293,0.348,0.15446198085,0.7964444444400001,0.46539222149,0.11599999999999999,41556.0,24188.0,77564.0,18671.0,0.177,0.35100000000000003,0.15
FLORIDA,CLAY,0.1149316767920018,0.435,0.703990308312125,0.16666666666666666,200346,331.255732919438,0.321,0.284,0.11350148781,0.8841826604899999,0.66045513259,0.08900000000000001,62835.0,27159.0,114139.0,29466.0,0.102,0.142,0.243
FLORIDA,COLLIER,0.1084977474785789,0.648,0.6172704331075186,0.16666666666666666,348236,174.225192251746,0.213,0.23199999999999998,0.22822206461,0.8855706682400001,0.50164960663,0.064,70649.0,39616.0,137857.0,30264.0,0.132,0.29600000000000004,0.182
FLORIDA,COLUMBIA,0.1422732472170298,0.36,0.7095133591110182,0.16666666666666666,68198,85.5101116504557,0.359,0.369,0.12380897934,0.70588235294,0.5056253348399999,0.11699999999999999,46195.0,21875.0,89537.0,19754.0,0.19399999999999998,0.172,0.21899999999999997
FLORIDA,DESOTO,0.1255756427462435,0.422,0.626548345350342,0.16666666666666666,35134,55.1502368079269,0.316,0.363,0.23070258349,0.64838709677,0.2114237891,0.083,37233.0,16710.0,69296.0,17439.0,0.299,0.19399999999999998,0.207
FLORIDA,DIXIE,0.1157137762985855,0.336,0.8083865592890863,0.16666666666666666,16084,22.8108126572659,0.342,0.449,0.1582024114,0.89473684211,0.31981616653,0.053,37148.0,18490.0,69623.0,15648.0,0.215,0.217,0.187
FLORIDA,DUVAL,0.138254564058658,0.528,0.4891944672344261,0.16666666666666666,900890,1181.28702088937,0.314,0.264,0.13234188986,0.7979020979000001,0.65807730056,0.086,55733.0,27235.0,104225.0,23418.0,0.166,0.127,0.22899999999999998
FLORIDA,ESCAMBIA,0.1198683069654054,0.465,0.5824659438967922,0.16666666666666666,309574,471.273634417319,0.293,0.295,0.11383121915,0.7988526353500001,0.67689727889,0.083,50644.0,24532.0,94071.0,24329.0,0.147,0.158,0.21
FLORIDA,FLAGLER,0.0837844648551889,0.583,0.5886649392205624,0.16666666666666666,102917,211.99395537852,0.259,0.263,0.14721592538,0.81094527363,0.61046395858,0.076,58975.0,25314.0,97457.0,25536.0,0.132,0.28300000000000003,0.182
FLORIDA,FRANKLIN,0.1287422680412371,0.412,0.685785536159601,0.16666666666666666,11705,21.4713644202602,0.355,0.318,0.1772597913,0.7903225806499999,0.38426821406,0.092,40297.0,21515.0,96167.0,18026.0,0.207,0.19899999999999998,0.165
FLORIDA,GADSDEN,0.1443495400788436,0.511,0.3042554153665265,0.16666666666666666,46153,89.3930419609334,0.428,0.354,0.16312016223,0.52564102564,0.41227842629,0.096,42259.0,18187.0,78158.0,17994.0,0.256,0.153,0.223
FLORIDA,GILCHRIST,0.1075234097513723,0.311,0.8004750593824228,0.16666666666666666,17033,48.7081999339013,0.377,0.359,0.15529126581,0.93413173653,0.43561340349,0.09699999999999999,42186.0,21620.0,84103.0,20624.0,0.23800000000000002,0.196,0.207
FLORIDA,GLADES,0.0759539497501991,0.271,0.6882609694463588,0.16666666666666666,13420,16.6361979285055,0.364,0.344,0.25883600377,0.84615384615,0.31751122513999996,0.133,38680.0,17798.0,74938.0,19283.0,0.207,0.259,0.16699999999999998
FLORIDA,GULF,0.1777256397096561,0.452,0.7307006718771425,0.16666666666666666,15851,28.6332441879793,0.331,0.349,0.13465447154,0.8471337579599999,0.43616777447,0.092,45426.0,20050.0,85978.0,21259.0,0.153,0.179,0.159
FLORIDA,HAMILTON,0.1304408095370113,0.313,0.6305860805860806,0.16666666666666666,14362,27.9534950372667,0.413,0.386,0.15103199738,0.68421052632,0.29705335811,0.14,36299.0,15970.0,72562.0,13505.0,0.27,0.154,0.18899999999999997
FLORIDA,HARDEE,0.145116382670676,0.339,0.6912831333245417,0.16666666666666666,27302,42.8072271543766,0.385,0.353,0.20037532253999998,0.72753623188,0.23789504204,0.113,39169.0,17179.0,77817.0,16960.0,0.264,0.145,0.27
FLORIDA,HENDRY,0.1276474227785445,0.405,0.5573549257759784,0.16666666666666666,38376,33.1885354750702,0.345,0.35100000000000003,0.26854294928,0.85860655738,0.31227011223,0.10099999999999999,44391.0,18027.0,83338.0,18093.0,0.263,0.128,0.27699999999999997
FLORIDA,HERNANDO,0.0951474834983498,0.478,0.6287048488208452,0.16666666666666666,176797,373.91618501839,0.318,0.315,0.15797323021,0.86537295331,0.55097455333,0.11199999999999999,45884.0,22435.0,86073.0,21569.0,0.156,0.27399999999999997,0.188
FLORIDA,HIGHLANDS,0.0939362272996865,0.505,0.6471347896510966,0.16666666666666666,98862,97.249043778993,0.305,0.33299999999999996,0.18486193894,0.72877618523,0.41760831147,0.12300000000000001,39994.0,21916.0,71108.0,18822.0,0.19399999999999998,0.33899999999999997,0.177
FLORIDA,HILLSBOROUGH,0.1164495423813561,0.553,0.4465247799752367,0.16666666666666666,1323059,1296.71806841605,0.244,0.231,0.14289538971000001,0.8327455236,0.6541101696,0.079,58361.0,28727.0,114174.0,23799.0,0.16399999999999998,0.131,0.23199999999999998
FLORIDA,HOLMES,0.1315185808227557,0.272,0.8789053323937045,0.16666666666666666,19569,40.8747708083872,0.33399999999999996,0.376,0.15679643088,0.6980392156899999,0.37610893335999995,0.131,38040.0,17854.0,78127.0,14766.0,0.26,0.18899999999999997,0.201
FLORIDA,INDIAN RIVER,0.0960087041888909,0.648,0.6076816358159707,0.16666666666666666,145342,289.076079781081,0.263,0.256,0.16920089648,0.87642276423,0.55594739549,0.10300000000000001,58228.0,32208.0,106262.0,23684.0,0.141,0.302,0.175
FLORIDA,JACKSON,0.1637436980221485,0.391,0.6775818639798489,0.16666666666666666,48721,53.0627901261376,0.36700000000000005,0.37200000000000005,0.15176675645999999,0.72708333333,0.42987758803,0.12300000000000001,39545.0,17222.0,77489.0,16210.0,0.22899999999999998,0.177,0.187
FLORIDA,JEFFERSON,0.1194019373859329,0.586,0.514061478090255,0.16666666666666666,14082,23.544801986574,0.34,0.266,0.13591035263,0.55813953488,0.42331812999,0.084,46332.0,21311.0,91267.0,19497.0,0.158,0.201,0.17
FLORIDA,LAFAYETTE,0.2106388031346473,0.329,0.828125,0.16666666666666666,8742,16.0872787326432,0.325,0.336,0.19768270945000002,0.88235294118,0.34443603331,0.15,42689.0,19341.0,96029.0,14214.0,0.18,0.138,0.20800000000000002
FLORIDA,LAKE,0.1026590905376473,0.598,0.5994767162182774,0.16666666666666666,317586,337.543044849626,0.303,0.29,0.15534541111,0.77956815985,0.59308125279,0.08199999999999999,52447.0,24760.0,96610.0,23804.0,0.135,0.259,0.19899999999999998
FLORIDA,LEE,0.108056689986854,0.565,0.5868237240365174,0.16666666666666666,680970,868.4921323846,0.259,0.248,0.18616852934,0.79054579381,0.53970575696,0.085,56343.0,28949.0,106015.0,24851.0,0.155,0.263,0.18600000000000003
FLORIDA,LEON,0.1270173239503784,0.513,0.353778297794021,0.16666666666666666,284788,427.055348102177,0.307,0.218,0.10804434125000001,0.9003350083799999,0.7861379310300001,0.096,51046.0,27190.0,108682.0,20764.0,0.213,0.113,0.188
FLORIDA,LEVY,0.1065706093535407,0.409,0.7102345965455015,0.16666666666666666,39707,35.5087623266436,0.32,0.369,0.18018528392,0.79421221865,0.42234757561,0.099,39037.0,20555.0,71801.0,17294.0,0.222,0.226,0.20199999999999999
FLORIDA,LIBERTY,0.1574096241321522,0.312,0.7715412621359223,0.16666666666666666,8285,9.91547029202791,0.39299999999999996,0.36,0.14697236919,0.9066666666700001,0.35405872193,0.091,40814.0,17218.0,89649.0,20481.0,0.16899999999999998,0.11900000000000001,0.191
FLORIDA,MADISON,0.1288595684853728,0.4,0.5703703703703704,0.16666666666666666,18560,26.662600301335,0.35200000000000004,0.331,0.14182616881,0.8053691275200001,0.42560846561,0.124,38249.0,16486.0,74993.0,13356.0,0.285,0.18100000000000002,0.2
FLORIDA,MANATEE,0.1118503768105878,0.557,0.5696532147207725,0.16666666666666666,353411,475.554174889284,0.265,0.244,0.16054229912,0.82052916799,0.56314787664,0.075,59587.0,29140.0,110910.0,25320.0,0.14300000000000002,0.255,0.195
FLORIDA,MARION,0.1052221270915451,0.501,0.6172467086433887,0.16666666666666666,340341,214.316383703134,0.304,0.33,0.15358412201,0.77355527638,0.49384556951,0.10099999999999999,44517.0,22390.0,82086.0,20621.0,0.182,0.278,0.188
FLORIDA,MARTIN,0.0933043478260869,0.603,0.6201510630361805,0.16666666666666666,153592,282.480366555856,0.19399999999999998,0.225,0.16991320052,0.83945239577,0.61267242269,0.084,61592.0,35892.0,124424.0,24949.0,0.11800000000000001,0.294,0.16899999999999998
FLORIDA,MIAMI-DADE,0.206514313897252,0.774,0.3407443756605768,0.16666666666666666,2664418,1403.31326179279,0.222,0.245,0.20017799720999999,0.8084618514,0.61967124043,0.085,52043.0,24515.0,105238.0,19002.0,0.19899999999999998,0.152,0.20600000000000002
FLORIDA,MONROE,0.1043137360564746,0.724,0.5156551626724422,0.16666666666666666,77150,78.4830661114913,0.215,0.23,0.20271794958,0.8,0.62426396478,0.049,67094.0,36771.0,131138.0,29198.0,0.13,0.204,0.15
FLORIDA,NASSAU,0.12911706629055,0.517,0.7352114489239814,0.16666666666666666,77187,118.998496232921,0.28300000000000003,0.24600000000000002,0.12484949523,0.9113660062600001,0.6118311374000001,0.076,66898.0,31141.0,126982.0,30229.0,0.127,0.19899999999999998,0.205
FLORIDA,OKALOOSA,0.1137668574248593,0.49,0.7128352585394874,0.16666666666666666,195798,210.476278829583,0.27,0.281,0.13452469892,0.86800373134,0.68595900229,0.065,62779.0,29603.0,113135.0,27649.0,0.12,0.151,0.222
FLORIDA,OKEECHOBEE,0.1132849554164295,0.398,0.6852706364901486,0.16666666666666666,39420,51.2678243952197,0.33,0.375,0.22455109805999998,0.72026431718,0.35198019801999997,0.11199999999999999,42258.0,17173.0,79852.0,19512.0,0.253,0.17800000000000002,0.228
FLORIDA,ORANGE,0.1234251341273326,0.612,0.3573584732964166,0.16666666666666666,1256055,1390.49588584424,0.252,0.24600000000000002,0.15652447107,0.84486006459,0.68969135606,0.081,58037.0,26210.0,109666.0,23942.0,0.17300000000000001,0.107,0.228
FLORIDA,OSCEOLA,0.1447926951624879,0.629,0.3587649601300943,0.16666666666666666,311962,234.970564322963,0.301,0.309,0.16152249365,0.86639857015,0.60636727161,0.083,50473.0,19482.0,93971.0,23201.0,0.195,0.126,0.251
FLORIDA,PALM BEACH,0.1138885733947099,0.602,0.4112771238593334,0.16666666666666666,1398757,710.06781143606,0.212,0.23399999999999999,0.17446292916,0.86253276314,0.64100192929,0.08199999999999999,61735.0,34846.0,126641.0,25375.0,0.139,0.22699999999999998,0.196
FLORIDA,PASCO,0.094944101150471,0.519,0.5892908239646013,0.16666666666666666,488310,653.132087522724,0.316,0.299,0.14948817639,0.81830417227,0.62988988207,0.08199999999999999,53788.0,25225.0,99047.0,22320.0,0.136,0.22399999999999998,0.205
FLORIDA,PINELLAS,0.0971952705446996,0.588,0.4857829866999185,0.16666666666666666,939548,3431.59544384783,0.254,0.244,0.14335398909,0.8315153108200001,0.6627475360699999,0.073,52226.0,31035.0,105338.0,22164.0,0.141,0.23,0.17
FLORIDA,POLK,0.1197071651004377,0.487,0.5537187757198028,0.16666666666666666,637691,354.912343679413,0.371,0.28800000000000003,0.15757248537000001,0.78027357811,0.51691836074,0.096,51354.0,21669.0,91812.0,22122.0,0.177,0.195,0.22699999999999998
