ALABAMA,AUTAUGA,0.7276658791494814
ALABAMA,BALDWIN,0.765457123352413
ALABAMA,BARBOUR,0.5209666634826631
ALABAMA,BIBB,0.7640322031976414
ALABAMA,BLOUNT,0.8933484445833985
ALABAMA,BULLOCK,0.24203821656050956
ALABAMA,BUTLER,0.5612688960146587
ALABAMA,CALHOUN,0.6866329600534848
ALABAMA,CHAMBERS,0.5642446043165468
ALABAMA,CHEROKEE,0.8341563402590143
ALABAMA,CHILTON,0.8210027764167892
ALABAMA,CHOCTAW,0.5630828304991772
ALABAMA,CLARKE,0.5479241807996317
ALABAMA,CLAY,0.7918176328502415
ALABAMA,CLEBURNE,0.8742605794023964
ALABAMA,COFFEE,0.7644339577213849
ALABAMA,COLBERT,0.6721252257676099
ALABAMA,CONECUH,0.5193621867881549
ALABAMA,COOSA,0.6437547600913938
ALABAMA,COVINGTON,0.8323086574654956
ALABAMA,CRENSHAW,0.720121270145205
ALABAMA,CULLMAN,0.8710426953238455
ALABAMA,DALE,0.7364659448503921
ALABAMA,DALLAS,0.308056619838229
ALABAMA,DEKALB,0.8288159219391311
ALABAMA,ELMORE,0.7416532474503489
ALABAMA,ESCAMBIA,0.6692489053553385
ALABAMA,ETOWAH,0.7325649850557014
ALABAMA,FAYETTE,0.813674384773912
ALABAMA,FRANKLIN,0.7862126245847176
ALABAMA,GENEVA,0.8499744854567103
ALABAMA,GREENE,0.17172131147540984
ALABAMA,HALE,0.39465174129353237
ALABAMA,HENRY,0.6977205153617443
ALABAMA,HOUSTON,0.7206547995966134
ALABAMA,JACKSON,0.79451010293557
ALABAMA,JEFFERSON,0.4430374337176314
ALABAMA,LAMAR,0.8359173126614987
ALABAMA,LAUDERDALE,0.7058570524984187
ALABAMA,LAWRENCE,0.730528019421404
ALABAMA,LEE,0.5848355324289165
ALABAMA,LIMESTONE,0.7213729091179828
ALABAMA,LOWNDES,0.26196888090963494
ALABAMA,MACON,0.15656455142231948
ALABAMA,MADISON,0.5478949011255347
ALABAMA,MARENGO,0.47598690194651627
ALABAMA,MARION,0.8682994454713494
ALABAMA,MARSHALL,0.8277551251557368
ALABAMA,MOBILE,0.5506405691889983
ALABAMA,MONROE,0.564209911401032
ALABAMA,MONTGOMERY,0.35464861594943575
ALABAMA,MORGAN,0.7401863991785799
ALABAMA,PERRY,0.26657824933687
ALABAMA,PICKENS,0.5717878851393837
ALABAMA,PIKE,0.5842193195625759
ALABAMA,RANDOLPH,0.756356140178659
ALABAMA,RUSSELL,0.47829248026589116
ALABAMA,ST. CLAIR,0.8242447916666666
ALABAMA,SHELBY,0.7211566950441464
ALABAMA,SUMTER,0.2466073935423491
ALABAMA,TALLADEGA,0.617056305564702
ALABAMA,TALLAPOOSA,0.6976290670224776
ALABAMA,TUSCALOOSA,0.577061668681983
ALABAMA,WALKER,0.82335776330076
ALABAMA,WASHINGTON,0.7080745341614907
ALABAMA,WILCOX,0.28391631252043154
